Group	Name	Start	End	Length	strand	gene	locus_tag	experiment	inference	note	codon_start	transl_table	product	protein_id	db_xref	gene_synonym	pseudogene	pseudo	mobile_element_type	ncRNA_class	organism	mol_type	strain	anticodon
CDS	CDS	3153039	3154631	1593	-	efpA	Rv2846c	EXISTENCE: identified in proteomics study	NA	"Rv2846c, (MTCY24A1.11), len: 530 aa. Possible efpA,integral membrane efflux protein, member of major facilitator superfamily (MFS) possibly involved in transport of drug (see citations below), equivalent to Q9Z5J5|ML1562|MLCB596.08 putative transmembrane efflux protein from Mycobacterium leprae (534 aa), FASTA scores: opt: 2881, E(): 4.1e-160, (86.55% identity in 535 aa overlap). Also highly similar to several membrane proteins e.g. O69986|SC4H2.31c transmembrane efflux protein (515 aa), FASTA scores: opt: 1063, E(): 2.2e-54, (39.65% identity in 406 aa overlap); Q9FBQ5|SCD86A.02c putative transport integral membrane protein from Streptomyces coelicolor (503 aa), FASTA scores: opt: 918, E(): 5.8e-46,(33.7% identity in 469 aa overlap); Q9KYU0|SCE22.23c putative transmembrane efflux protein from Streptomyces coelicolor (514 aa), FASTA scores: opt: 888, E(): 3.3e-44,(32.85% identity in 469 aa overlap); etc."	1	11	Possible integral membrane efflux protein EfpA	CCP45647.1	UniProtKB/Swiss-Prot:O05813	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3154654	3155871	1218	-	cysG	Rv2847c	EXISTENCE: identified in proteomics study	NA	"Rv2847c, (MTCY24A1.10), len: 405 aa. Possible cysG,multifunctional enzyme, siroheme synthase containing uroporphyrin-III c-methyltransferase, precorrin-2 oxidase and ferrochelatase. C-terminus highly similar to many uroporphyrin-III c-methyltransferases e.g. Q51720|COBA uroporphyrinogen III methyltransferase from Propionibacterium freudenreichii (257 aa), FASTA scores: opt: 776, E(): 1.5e-39, (48.95% identity in 243 aa overlap); Q9HMY4|UROM|VNG2331G S-adenosyl-L-methionine:uroporphyrinogen III methyltransferase from Halobacterium sp. strain NRC-1 (246 aa), FASTA scores: opt: 704, E(): 3.1e-35, (49.4% identity in 245 aa overlap); P42437|NASF_BACSU|NASBE uroporphyrin-III C-methyltransferase from Bacillus subtilis (483 aa), FASTA scores: opt: 610, E(): 2.4e-29, (42.1% identity in 240 aa overlap); etc. And highly similar over entire length to other proteins e.g. Q9L1C9|SCL11.09c uroporphyrinogen III methyltransferase from Streptomyces coelicolor (410 aa), FASTA scores: opt: 1481, E(): 5.6e-82,(58.45% identity in 409 aa overlap); Q9I0M7|CYSG|PA2611 siroheme synthase from Pseudomonas aeruginosa (465 aa),FASTA scores: opt: 609, E(): 2.7e-29, (34.7% identity in 444 aa overlap); P11098|CYSG_ECOLI|B3368|Z4729|ECS4219 siroheme synthase from Escherichia coli stains O157:H7 and K12 (457 aa), FASTA scores: opt: 543, E(): 9.1e-27, (31.3% identity in 450 aa overlap); etc. Belongs to a family that groups SUMT, CYSG, CBIF/COBM and CBIL/COBI. Note that previously known as cysG2."	1	11	Possible multifunctional enzyme siroheme synthase CysG: uroporphyrin-III C-methyltransferase (urogen III methylase) (SUMT) (uroporphyrinogen III methylase) (UROM) + precorrin-2 oxidase + ferrochelatase	CCP45648.1	UniProtKB/TrEMBL:P95077	cysG2	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3156148	3157521	1374	-	cobB	Rv2848c	EXISTENCE: identified in proteomics study	NA	"Rv2848c, (MTCY24A1.09), len: 457 aa. Probable cobB,cobyrinic acid A,C-diamide synthase, highly similar to others e.g. O27509|COBB_METTH|MTH1460 from Methanobacterium thermoautotrophicum (447 aa), FASTA scores: opt: 980, E(): 1.3e-49, (39.65% identity in 454 aa overlap); Q9KBM8|BH1898 from Bacillus halodurans (465 aa), FASTA scores: opt: 928,E(): 1.4e-46, (37.0% identity in 457 aa overlap); O68108|COBB_RHOCA from Rhodobacter capsulatus (Rhodopseudomonas capsulata) (435 aa), FASTA scores: opt: 921, E(): 3.3e-46, (39.35% identity in 437 aa overlap); etc. Belongs to the COBB/COBQ family, COBB subfamily."	1	11	Probable cobyrinic acid A,C-diamide synthase CobB	CCP45649.1	UniProtKB/Swiss-Prot:P63835	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3157521	3158144	624	-	cobO	Rv2849c	NA	NA	"Rv2849c, (MTCY24A1.08), len: 207 aa. Probable cobO,cob(I)alamin adenosyltransferase, highly similar to Q9RJ17|COBO from Streptomyces coelicolor (199 aa), FASTA scores: opt: 918, E(): 1.1e-55, (64.75% identity in 207 aa overlap); and similar to others e.g. O30785|COBO from Rhodobacter capsulatus (Rhodopseudomonas capsulata) (212 aa), FASTA scores: opt: 329, E(): 2.8e-15, (44.3% identity in 185 aa overlap); P29930|COBO_PSEDE from Pseudomonas denitrificans (213 aa), FASTA scores: opt: 280, E(): 6.5e-12, (38.9% identity in 185 aa overlap); P31570|BTUR_SALTY|COBA from Salmonella typhimurium (196 aa), FASTA scores: opt: 278, E(): 8.4e-12, (39.8% identity in 196 aa overlap); etc. Cofactor: manganese. Note that previously known as cobA."	1	11	Probable cob(I)alamin adenosyltransferase CobO (corrinoid adenosyltransferase) (corrinoid adotransferase activity)	CCP45650.1	UniProtKB/TrEMBL:Q7D6G6	cobA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3158165	3160054	1890	-	NA	Rv2850c	EXISTENCE: identified in proteomics study	NA	"Rv2850c, (MTCY24A1.07), len: 629 aa. Possible magnesium-chelatase, highly similar (but with gaps) to magnesium-chelatases from notably photosynthetic organisms involved in chlorophyll biosynthesis e.g. Q9RJ18|SCI8.35c putative chelatase from Streptomyces coelicolor (672 aa),FASTA scores: opt: 1941, E(): 2.1e-85, (54.65% identity in 675 aa overlap); Q9HZQ5|PA2942 probable magnesium chelatase from Pseudomonas aeruginosa (338 aa), FASTA scores: opt: 991, E(): 2.7e-40, (49.45% identity in 368 aa overlap); O33549|BCHI mg protoporphyrin IX chelatase subunit from Rhodobacter sphaeroides (Rhodopseudomonas sphaeroides) (334 aa), FASTA scores: opt: 833, E(): 9.4e-33, (50.65% identity in 318 aa overlap); O30819|BCHI_RHOSH magnesium-chelatase 38 KDA subunit from Rhodobacter sphaeroides (Rhodopseudomonas sphaeroides) (334 aa), FASTA scores: opt: 828, E(): 1.6e-32, (50.3% identity in 318 aa overlap); etc. Equivalent to AAK47242 from Mycobacterium tuberculosis strain CDC1551 (610 aa) but longer 19 aa. COULB belong to the mg-chelatase subunits D/I family."	1	11	Possible magnesium chelatase	CCP45651.1	UniProtKB/Swiss-Prot:O05809	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3160051	3160521	471	-	NA	Rv2851c	NA	NA	"Rv2851c, (MTCY24A1.06), len: 156 aa. Probable acetyltransferase. Contains GNAT (Gcn5-related N-acetyltransferase) domain. See Vetting et al. 2005. Similar to others e.g. Q9KP14|VC2565 ELAA protein from Vibrio cholerae (149 aa), FASTA scores: opt: 360, E(): 1e-18, (46.05% identity in 139 aa overlap); Q9I717|PA0115 hypothetical protein from Pseudomonas aeruginosa (150 aa),FASTA scores: opt: 341, E(): 2.4e-17, (43.65% identity in 142 aa overlap); Q9K8M4|BH2982 hypothetical protein from Bacillus halodurans (155 aa), FASTA scores: opt: 320, E(): 8e-16, (40.85% identity in 142 aa overlap); P52077|ELAA_ECOLI|B2267 protein ELAA from Escherichia coli strain K12 (153 aa), FASTA scores: opt: 269, E(): 3.8e-12,(35.7% identity in 140 aa overlap); etc."	1	11	GCN5-related N-acetyltransferase	CCP45652.1	UniProtKB/Swiss-Prot:P67104	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3160580	3162061	1482	-	mqo	Rv2852c	EXISTENCE: identified in proteomics study	NA	"Rv2852c, (MT2918, MTCY24A1.05), len: 493 aa. Probable mqo, malate:quinone oxidoreductase, highly similar to others e.g. O69282|MQO_CORGL from Corynebacterium glutamicum (Brevibacterium flavum) (499 aa), FASTA scores: opt: 1701, E(): 1.2e-101, (50.7% identity in 495 aa overlap); Q9Z9Q7|BH3960 from Bacillus halodurans (500 aa),FASTA scores: opt: 1632, E(): 3.3e-97, (48.55% identity in 486 aa overlap); Q9HYF4|MQOA|PA3452 from Pseudomonas aeruginosa (523 aa), FASTA scores: opt: 1604, E(): 2.1e-95,(49.1% identity in 487 aa overlap) (N-terminus longer); P33940|MQO_ECOLI|B2210 from Escherichia coli strain K12 (548 aa), FASTA scores: opt: 1525, E(): 2.7e-90, (48.15% identity in 492 aa overlap); etc. Belongs to the MQO family. Cofactors: FAD."	1	11	Probable malate:quinone oxidoreductase Mqo (malate dehydrogenase [acceptor])	CCP45653.1	UniProtKB/Swiss-Prot:P65419	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3162268	3164115	1848	+	PE_PGRS48	Rv2853	EXISTENCE: identified in proteomics study	NA	Rv2853, (MTCY24A1.04c), len: 615 aa. PE_PGRS48,Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of gly-rich proteins (see citation below), highly similar to many e.g. O53884|Rv0872c|MTV043.65c from Mycobacterium tuberculosis (606 aa), FASTA scores: opt: 1405, E(): 1.4e-97, (64.6% identity in 619 aa overlap). Equivalent to AAK47245 from Mycobacterium tuberculosis strain CDC1551 (663 aa) but shorter 48 aa.	1	11	PE-PGRS family protein PE_PGRS48	CCP45654.1	UniProtKB/TrEMBL:Q6MX26	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3164152	3165192	1041	+	NA	Rv2854	EXISTENCE: identified in proteomics study	NA	Rv2854, (MTCY24A1.03c), len: 346 aa. Unknown protein, showing similarity with Q9CD03|ML2603 hypothetical protein from Mycobacterium leprae (279 aa), FASTA scores: opt: 154, E(): 0.0083, (33.35% identity in 87 aa overlap).	1	11	Unknown protein	CCP45655.1	UniProtKB/TrEMBL:O05805	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3165205	3166584	1380	+	mtr	Rv2855	EXISTENCE: identified in proteomics study	NA	"Rv2855, (MTCY24A1.02c), len: 459 aa. Mtr,NADPH-dependent mycothiol reductase, proven enzymatically but previously described as glutathione reductase homolog (gene name: gorA) (see citation below). Similar to others e.g. Q9L7K8|MERA mercuric reductase from Streptomyces sp. CHR28 (474 aa), FASTA scores: opt: 719, E(): 9e-38, (35.2% identity in 460 aa overlap); P30341|MERA_STRLI mercuric reductase from Streptomyces lividans (474 aa), FASTA scores: opt: 712, E(): 2.5e-37, (34.95% identity in 455 aa overlap); Q98ED5|MLL4296 ferric leghemoglobin reductase-2 precursor, dihydrolipoamide dehydrogenase from Rhizobium loti (Mesorhizobium loti) (468 aa), FASTA scores: opt: 670,E(): 1.1e-34, (30.8% identity in 471 aa overlap); etc. Belongs to the pyridine nucleotide-disulphide oxidoreductases class-I. Cofactor: FAD."	1	11	NADPH-dependent mycothiol reductase Mtr	CCP45656.1	UniProtKB/Swiss-Prot:O07927	gorA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3166684	3167802	1119	+	nicT	Rv2856	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00190	"Rv2856, (MTCY24A1.01c), len: 372 aa. Possible nicT,nickel-transport integral membrane protein, similar to transport proteins and hydrogenase cluster proteins e.g. BAB58860|SAV2698 hypothetical 37.9 KDA protein from Staphylococcus aureus subsp. aureus Mu50 (338 aa), FASTA scores: opt: 1082, E(): 7.1e-60, (48.05% identity in 335 aa overlap); Q97ZB2|HOXN high-affinity nickel-transport protein from Sulfolobus solfataricus (373 aa), FASTA scores: opt: 922, E(): 6.6e-50, (42.2% identity in 372 aa overlap); P23516|HOXN_ALCEU high-affinity nickel transport protein (integral membrane protein) from Alcaligenes eutrophus (Ralstonia eutropha) (351 aa), FASTA scores: opt: 904, E(): 8.3e-49, (41.9% identity in 339 aa overlap); Q45247|HUPN_BRAJA hydrogenase nickel incorporation protein from Bradyrhizobium japonicum (381 aa), FASTA scores: opt: 853, E(): 1.3e-45, (41.65% identity in 329 aa overlap); etc. Seems to belong to the HOXN/HUPN/NIXA family of nickel transporters (NiCoT family)."	1	11	Possible nickel-transport integral membrane protein NicT	CCP45657.1	UniProtKB/TrEMBL:O05804	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3168583	3169359	777	-	NA	Rv2857c	EXISTENCE: identified in proteomics study	NA	"Rv2857c, (MTV003.03c), len: 258 aa. Probable short-chain dehydrogenase/reductase, highly similar to various dehydrogenases e.g. O88068|SCI35.33c probable dehydrogenase (SDR family) from Streptomyces coelicolor (260 aa), FASTA scores: opt: 1208, E(): 2e-68, (72.35% identity in 253 aa overlap); Q9I376|PA1649 from Pseudomonas aeruginosa probable short-chain dehydrogenase (253 aa),FASTA scores: opt: 569, E(): 2.1e-28, (39.2% identity in 255 aa overlap); Q9EX74|MLHA SDR-like enzyme from Rhodococcus erythropolis (246 aa), FASTA scores: opt: 567,E(): 2.8e-28, (41.15% identity in 248 aa overlap); etc. Also similar to many Mycobacterium tuberculosis dehydrogenases e.g. FABG3|Rv2002|MT2058|MTCY39.16c putative oxidoreductase (260 aa), FASTA score: (38.3% identity in 248 aa overlap). Belongs to the short-chain dehydrogenases/reductases (SDR) family."	1	11	Probable short-chain type dehydrogenase/reductase	CCP45658.1	UniProtKB/TrEMBL:O33339	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3169356	3170723	1368	-	aldC	Rv2858c	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00687	"Rv2858c, (MTV003.04c), len: 455 aa. Probable aldC,aldehyde dehydrogenase, similar to many e.g. O88069|SCI35.34c putative aldehyde dehydrogenase from Streptomyces coelicolor (483 aa), FASTA scores: opt: 1872,E(): 6.4e-109, (64.5% identity in 448 aa overlap); Q9FAB1|ALDH|BT-ALDH aldehyde dehydrogenase from Bacillus thermoleovorans (497 aa), FASTA scores: opt: 1157, E(): 2.1e-64, (44.3% identity in 458 aa overlap); O33455|CYMC P-CUMIC aldehyde dehydrogenase from Pseudomonas putida (494 aa), FASTA scores: opt: 1149, E(): 6.5e-64, (43.15% identity in 452 aa overlap); P40047|DHA5_YEAST|ALD5|ALDH5|ALD3|YER073W aldehyde dehydrogenase from Saccharomyces cerevisiae (Bakers yeast) (519 aa), FASTA scores: opt: 1091, E(): 2.7e-60, (38.55% identity in 459 aa overlap); P80668|FEAB_ECOLI|PADA|MAOB|B1385 phenylacetaldehyde dehydrogenase from Escherichia coli strain K12 (499 aa),FASTA scores: opt: 1074, E(): 3e-59, (42.2% identity in 462 aa overlap); etc. Also similar to many M. tuberculosis dehydrogenases e.g. P71823|Rv0768|MTCY369.13 (489 aa),FASTA score: (38.1% identity in 467 aa overlap). Contains PS00687 Aldehyde dehydrogenases glutamic acid active site and PS00070 Aldehyde dehydrogenases cysteine active site. Belongs to the aldehyde dehydrogenases family."	1	11	Probable aldehyde dehydrogenase AldC	CCP45659.1	UniProtKB/TrEMBL:O33340	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3170720	3171646	927	-	NA	Rv2859c	NA	NA	"Rv2859c, (MTV003.05c), len: 308 aa. Possible amidotransferase, equivalent (but longer 58 aa) to Q9CBU9|ML1573 possible amidotransferase from Mycobacterium leprae (249 aa), FASTA scores: opt: 1226, E(): 3e-64,(71.55% identity in 239 aa overlap). Also similar to other amidotransferases and hypothetical proteins, but shorter in N-terminus e.g. O88072|SCI35.37 hypothetical 25.3 KDA protein from Streptomyces coelicolor (242 aa), FASTA scores: opt: 683, E(): 1.2e-32, (47.65% identity in 235 aa overlap); AAK79730|Q97I88|CAC1764 predicted glutamine amidotransferase from Clostridium acetobutylicum (241 aa),FASTA scores: opt: 458, E(): 1.6e-19, (32.95% identity in 246 aa overlap); AAK75201|Q97QV9|SP1089 glutamine amidotransferase class I from Streptococcus pneumoniae (229 aa), FASTA scores: opt: 431, E(): 5.6e-18, (34.75% identity in 236 aa overlap); etc. Contains three 17 aa repeats at the N-terminus very similar to those in other Mycobacterium tuberculosis proteins e.g. Q10699|YY30_MYCTU|Rv2090|MT2151|MTCY49.30 putative 5-3 exonuclease RV2090."	1	11	Possible amidotransferase	CCP45660.1	UniProtKB/Swiss-Prot:O33341	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3171627	3173000	1374	-	glnA4	Rv2860c	EXISTENCE: identified in proteomics study	NA	"Rv2860c, (MTV003.06c), len: 457 aa. Probable glnA4,glutamine synthetase class II, similar to many glutamine synthases e.g. O88070|SCI35.35c from Streptomyces coelicolor (462 aa), FASTA scores: opt: 1947, E(): 8.2e-120, (64.15% identity in 452 aa overlap); Q98H15|MLL3074 from Rhizobium loti (Mesorhizobium loti) (465 aa), FASTA scores: opt: 1321, E(): 7.8e-79, (46.7% identity in 452 aa overlap); Q98EM0|MLL4187 from Rhizobium loti (Mesorhizobium loti) (456 aa), FASTA scores: opt: 698,E(): 4.6e-38, (33.5% identity in 454 aa overlap); Q9CDL9|GLNA from Lactococcus lactis (subsp. lactis) (Streptococcus lactis) (446 aa), FASTA scores: opt: 633,E(): 8.2e-34, (32.45% identity in 456 aa overlap); etc. Also similar to three other potential glutamine synthases in Mycobacterium tuberculosis: Q10378|GLN2_MYCTU|GLNA2|Rv2222c|MT2280|MTCY190.33c|MTCY427 .03c probable glutamine synthetase (446 aa), FASTA score: (31.1% identity in 453 aa overlap); Rv1878|glnA3 and Rv2220|glnA1. Belongs to the glutamine synthetase family."	1	11	Probable glutamine synthetase GlnA4 (glutamine synthase) (GS-II)	CCP45661.1	UniProtKB/TrEMBL:O33342	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3173160	3174017	858	-	mapB	Rv2861c	EXISTENCE: identified in proteomics study	NA	"Rv2861c, (MT2929, MTV003.07c), len: 285 aa. mapB (alternate gene name: map), methionine aminopeptidase,equivalent to Q9CBU7|MAPB|ML1576 methionine aminopeptidase from Mycobacterium leprae (285 aa), FASTA scores: opt: 1729, E(): 1e-99, (89.75% identity in 283 aa overlap). Also highly similar to many e.g. Q9RKR2|MAP3 from Streptomyces coelicolor (285 aa), FASTA scores: opt: 1385, E(): 2e-78,(70.65% identity in 283 aa overlap); Q9SW64|C7A10.320|AT4G37040 from Arabidopsis thaliana (Mouse-ear cress) (305 aa), FASTA scores: opt: 914, E(): 3e-49, (50.35% identity in 286 aa overlap); P07906|AMPM_ECOLI|map|B0168|Z0178|ECS0170 from Escherichia coli strains K12 and O157:H7 (264 aa), FASTA scores: opt: 793, E(): 8.5e-42, (51.0% identity in 245 aa overlap); etc. Belongs to peptidase family M24A; also known as the map family 1. Cofactor: cobalt; binds 2 ions per subunit. Note that this gene has an N-terminal extension present in the human map, but not in the prokaryotic maps. An alternative start, with RBS, will give a protein equivalent to the shorter prokaryotic maps. Conserved in M. tuberculosis, M. leprae, M. bovis and M. avium paratuberculosis; predicted to be essential for in vivo survival and pathogenicity (See Ribeiro-Guimaraes and Pessolani, 2007)."	1	11	Methionine aminopeptidase MapB (map) (peptidase M)	CCP45662.1	UniProtKB/Swiss-Prot:P0A5J2	map	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3174059	3174643	585	-	NA	Rv2862c	EXISTENCE: identified in proteomics study	NA	"Rv2862c, (MTV003.08), len: 194 aa. Conserved hypothetical protein, showing some similarity with others e.g. Q9X8X5|SCH35.31c hypothetical 19.6 KDA protein from Streptomyces coelicolor (180 aa), FASTA scores: opt: 266,E(): 2.2e-11, (34.65% identity in 179 aa overlap); Q9Z5H1|ML0169|MLCB373.19 hypothetical 22.1 KDA protein from Mycobacterium leprae (200 aa), FASTA scores: opt: 195, E(): 2.3e-06, (30.15% identity in 189 aa overlap); etc. Also some similarity to P71544|Y966_MYCTU|Rv0966c|MT0994|MTCY10D7.08 conserved hypothetical protein from Mycobacterium tuberculosis (230 aa), FASTA scores: opt: 209, E(): 2.6e-07, (31.5% identity in 184 aa overlap)."	1	11	Conserved hypothetical protein	CCP45663.1	UniProtKB/TrEMBL:O33344	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3174747	3174995	249	+	vapB23	Rv2862A	NA	NA	Rv2862A, len: 82 aa. Possible vapB23, antitoxin,part of toxin-antitoxin (TA) operon with Rv2863 (See Pandey and Gerdes, 2005).	1	11	Possible antitoxin VapB23	CCP45664.1	UniProtKB/Swiss-Prot:P0CW32	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3174992	3175372	381	+	vapC23	Rv2863	NA	NA	"Rv2863, (MTV003.09), len: 126 aa. Possible vapC23,toxin, part of toxin-antitoxin (TA) operon with Rv2862A,contains PIN domain (See Arcus et al., 2005; Pandey and Gerdes, 2005). Similar to others in Mycobacterium tuberculosis e.g. Q50595|YI38_MYCTU|Rv1838c|MT1886|MTCY1A11.05|MTCY359.35 conserved hypothetical protein (131 aa), FASTA scores: opt: 299, E(): 6.5e-15, (39.0% identity in 123 aa overlap)."	1	11	Possible toxin VapC23	CCP45665.1	UniProtKB/Swiss-Prot:O33345	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	3175454	3177265	1812	-	NA	Rv2864c	NA	protein motif:PROSITE:PS00017	"Rv2864c, (MTV003.10c), len: 603 aa. Possible penicillin-binding lipoprotein, probably located in periplasm, equivalent to Q9CBU6|ML1577 probable penicillin binding protein from Mycobacterium leprae (608 aa), FASTA scores: opt: 3352, E(): 2.1e-193, (81.5% identity in 606 aa overlap). Also shows some similarity to others e.g. P72405|PCBR from Streptomyces clavuligerus (551 aa), FASTA scores: opt: 543, E(): 6.1e-25, (28.4% identity in 567 aa overlap); Q9F2L0|SCH63.18c from Streptomyces coelicolor (546 aa), FASTA scores: opt: 519, E(): 1.7e-23, (29.3% identity in 577 aa overlap); Q9RKD1|SCE87.07 from Streptomyces coelicolor (541 aa), FASTA scores: opt: 472,E(): 1.1e-20, (34.3% identity in 318 aa overlap); etc. Equivalent to AAK47258 from Mycobacterium tuberculosis strain CDC1551 (618 aa) but shorter 15 aa. Contains signal sequence and appropriately positioned PS00013 Prokaryotic membrane lipoprotein lipid attachment site, and PS00017 ATP/GTP-binding site motif A (P-loop)."	1	11	Possible penicillin-binding lipoprotein	CCP45666.1	UniProtKB/TrEMBL:O33346	NA	NA	NA	NA	NA	NA	NA	NA	NA
